ds_name,att_name,missing_values_pct,val_pct_min,val_pct_median,val_size_min,val_size_avg,val_pct_max,distinct_values_cnt,val_pct_std,distinct_values_pct,val_size_co_of_var,val_size_max,isEmpty,ds_name_2,att_name_2,isEmpty_2,name_dist
dataset_34_postoperative-patient-data.csv,L_BP,0,0.144560971,0.006949624,0.00371546,0.027749889,0.917011553,0.006949624,1.280506696,0.31260746,0.508238253,0.016966913,0,phpRiBb0c.csv,calories,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.144560971,0.056369169,0.00371546,0.034108056,2.169590572,0.056369169,2.243191072,2.433477863,0.58931219,0.033327866,0,phpRiBb0c.csv,name,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.144560971,0.003088722,0.00371546,0.022356801,1.009795184,0.003088722,1.038254441,0.14691446,0.180827674,0.018178836,0,phpRiBb0c.csv,protein,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.144560971,0.001544361,0.00371546,0.017179437,1.031444698,0.001544361,1.070880634,0.08063726,1.014148739,0.008483457,0,phpRiBb0c.csv,type,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.144560971,0.005405263,0.00371546,0.026239825,1.195362446,0.005405263,1.311549521,0.24633026,0.275660896,0.020602681,0,phpRiBb0c.csv,mfr,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.059208483,0.023165412,0.00371546,0.033873941,2.083765713,0.023165412,2.162662025,2.020073828,0.376457017,0.033327866,0,Brainsize.csv,Weight,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.059208483,0.016215788,0.00371546,0.03333909,1.905157224,0.016215788,2.061077634,1.445947582,0.212994708,0.032115943,0,Brainsize.csv,Height,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,3.315675047,7.72E-04,0.031581414,0.011766738,0.476289306,7.72E-04,2.256825871,0.04252787,0.695807978,0.022420564,0,Brainsize.csv,Gender,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.13899247,0.00371546,0.03404638,2.060867189,0.13899247,2.221687578,2.309590481,0.034959563,0.027874215,0,gender_development.csv,Estimated_Gross_National_Income_per_Capita_Female,0,0.979591837
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.140536831,0.00371546,0.034059935,2.060867189,0.140536831,2.222182113,2.335761478,0.037139584,0.027874215,0,gender_development.csv,Estimated_Gross_National_Income_per_Capita_Male,0,0.978723404
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.072584957,0.00371546,0.032934734,2.005910731,0.072584957,2.179621269,1.184237612,0.073827392,0.026056331,0,gender_development.csv,Expected_Years_of_Education_Female,0,0.970588235
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.111193976,0.00371546,0.033739319,1.767766078,0.111193976,2.155031145,1.838512536,0.842037532,0.018178836,0,gender_development.csv,Human_Development_Index_Female,0,0.966666667
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.100383451,0.00371546,0.033575014,2.170780106,0.100383451,2.220388751,1.655315557,0.197766191,0.031509982,0,gender_development.csv,Life_Expectancy_at_Birth_Female,0,0.903225806
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.105016533,0.00371546,0.033649483,2.170780106,0.105016533,2.223915295,1.733828548,0.225675356,0.031509982,0,gender_development.csv,Life_Expectancy_at_Birth_Male,0,0.896551724
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.111193976,0.00371546,0.033739319,1.767766078,0.111193976,2.154882067,1.838512536,0.84428971,0.018178836,0,gender_development.csv,Human_Development_Index_Male,0,0.964285714
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.063318792,0.00371546,0.032600785,2.005910731,0.063318792,2.169006327,1.027211631,0.07134187,0.026056331,0,gender_development.csv,Expected_Years_of_Education_Male,0,0.96875
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.085712023,0.00371546,0.033287481,1.767766078,0.085712023,2.137965326,1.406691086,0.69674801,0.018178836,0,gender_development.csv,Gender_Development_Index_GDI,0,0.964285714
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.074129317,0.00371546,0.032982522,1.932635453,0.074129317,2.166863178,1.210408609,0.219501036,0.023632486,0,gender_development.csv,Mean_Years_of_Education_Female,0,0.966666667
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.067179694,0.00371546,0.032750753,1.932635453,0.067179694,2.163850493,1.092639123,0.164156591,0.023632486,0,gender_development.csv,Mean_Years_of_Education_Male,0,0.964285714
dataset_34_postoperative-patient-data.csv,L_BP,0,0.200397942,0.148258635,0.00371546,0.034123539,2.244055384,0.148258635,2.256825871,2.466616463,0.695807978,0.033933827,0,gender_development.csv,Country,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.300356295,0.234250289,0.006949624,0.00371546,0.005196976,2.137673003,0.006949624,2.137692441,0.07392117,0.282482061,0.023632486,0,Minimum_Wage_Data.csv,Footnote,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.234250289,0.23783156,0.00371546,0.024895541,1.746682782,0.23783156,2.155358506,0.203515189,2.547266111,0.206026805,0,Minimum_Wage_Data.csv,Table_Data,0,0.9
dataset_34_postoperative-patient-data.csv,L_BP,0,0.234250289,0.372190948,0.00371546,0.028628351,1.742785869,0.372190948,2.191769244,0.364966448,2.546866672,0.207844689,0,Minimum_Wage_Data.csv,High2018,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.234250289,0.135903749,0.00371546,0.017222823,1.742785869,0.135903749,2.108658882,0.081034923,2.029870241,0.207844689,0,Minimum_Wage_Data.csv,LowValue,0,0.875
dataset_34_postoperative-patient-data.csv,L_BP,0,0.234250289,0.131270666,0.00371546,0.016595861,1.742785869,0.131270666,2.09884924,0.075467638,2.112915907,0.207844689,0,Minimum_Wage_Data.csv,HighValue,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.234250289,0.420838313,0.00371546,0.029395372,1.742785869,0.420838313,2.196043986,0.423422939,2.727333264,0.207844689,0,Minimum_Wage_Data.csv,Low2018,0,0.857142857
dataset_34_postoperative-patient-data.csv,L_BP,0,0.234250289,0.03860902,0.00371546,0.025753614,2.190930807,0.03860902,2.218230785,0.035878058,0.485586068,0.001211922,0,Minimum_Wage_Data.csv,CPIAverage,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.107651787,0.04015338,0.087313321,0.023533475,2.197425661,0.04015338,2.256825871,0.034022296,0.695807978,0.004241728,0,Minimum_Wage_Data.csv,State,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.327073244,0.229976825,7.72E-04,0.104032893,0.038830234,1.99585374,7.72E-04,2.215785991,0.079372729,0.635688948,0.006059612,0,dataset_1_anneal.csv,family,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.318030214,0.783820096,0.001544361,0.23407401,0.116490702,1.749222863,0.001544361,2.256825871,0.082214234,0.695807978,0.043629206,0,dataset_1_anneal.csv,bf,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.39037446,0.593930974,0.001544361,0.189488485,0.088250532,1.84469288,0.001544361,2.256825871,0.082214234,0.695807978,0.029086137,0,dataset_1_anneal.csv,non-ageing,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.679751443,0.165625511,0.001544361,0.011146381,0.024710149,2.226572947,0.001544361,2.256825871,0.082214234,0.695807978,0.029086137,0,dataset_1_anneal.csv,surface-finish,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.700851848,0.221009839,0.001544361,0.00185773,0.032946865,2.254418368,0.001544361,2.256825871,0.082214234,0.695807978,0.033327866,0,dataset_1_anneal.csv,exptl,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.628507602,0.031120717,0.001544361,0.042727796,0.004706695,2.158948352,0.001544361,2.256825871,0.082214234,0.695807978,0.018784797,0,dataset_1_anneal.csv,chrom,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.685780131,0.181449605,0.001544361,0.007430921,0.027063496,2.234528782,0.001544361,2.256825871,0.082214234,0.695807978,0.03029806,0,dataset_1_anneal.csv,phos,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.688794474,0.228921885,0,0.00371546,0.032946865,2.246462534,0,2.242316082,0.076531223,0.026266439,0.032115943,0,dataset_1_anneal.csv,blue%2Fbright%2Fvarn%2Fclean,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.553149013,0.166680451,0.001544361,0.089171052,0.024710149,2.059500417,0.001544361,2.256825871,0.082214234,0.695807978,0.003635767,0,dataset_1_anneal.csv,lustre,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.293915465,0.847116469,0.001544361,0.248935852,0.125904092,1.717399524,0.001544361,2.256825871,0.082214234,0.695807978,0.048476895,0,dataset_1_anneal.csv,temper_rolling,0,0.928571429
dataset_34_postoperative-patient-data.csv,L_BP,0.913346105,0.079647937,7.72E-04,0.068736019,0.31476023,0.054630065,7.72E-04,0.385116397,0.079372729,0.12375586,0.301768673,0,dataset_1_anneal.csv,condition,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.706880536,,0.002316541,,,,0.002316541,,0.08505574,,,0,dataset_1_anneal.csv,jurofm,1,1
dataset_34_postoperative-patient-data.csv,L_BP,2.706880536,,0.002316541,,,,0.002316541,,0.08505574,,,0,dataset_1_anneal.csv,s,1,1
dataset_34_postoperative-patient-data.csv,L_BP,0.735499834,0.198328638,7.72E-04,0.096601973,0.157085946,1.02921982,7.72E-04,1.130131203,0.073689717,0.059840487,0.153308181,0,dataset_1_anneal.csv,surface-quality,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.703866192,0.228921885,0.001544361,0.00371546,0.034123539,2.258396286,0.001544361,2.256825871,0.082214234,0.695807978,0.033933827,0,dataset_1_anneal.csv,bc,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.483819111,0.348657526,0.001544361,0.131898847,0.051773645,1.968008318,0.001544361,2.256825871,0.082214234,0.695807978,0.01030134,0,dataset_1_anneal.csv,bt,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.07085404,0.174592498,7.72E-04,0.091028782,0.088838869,1.629885342,7.72E-04,1.707917477,0.079372729,0.215639279,0.061808042,0,dataset_1_anneal.csv,bw%2Fme,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.513962546,0.062768904,7.72E-04,0.035296875,0.002353348,2.095301674,7.72E-04,2.154226171,0.079372729,0.399909626,0.009089418,0,dataset_1_anneal.csv,oil,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.173537558,0.001544361,0.009288651,0.176030394,0.458521275,0.001544361,0.349001295,0.070848211,0.643207846,0.379937667,0,dataset_1_anneal.csv,class,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,6.868184027,0.001544361,1.662668566,1.021352819,1.309795591,0.001544361,2.256825871,0.082214234,0.695807978,0.509613362,0,dataset_1_anneal.csv,product_type,0,0.916666667
dataset_34_postoperative-patient-data.csv,L_BP,0.259233548,0.157713465,0.003088722,0.013004112,0.101193943,0.512090562,0.003088722,0.664229606,0.0651652,0.571243144,0.232083136,0,dataset_1_anneal.csv,steel,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.706880536,,0.002316541,,,,0.002316541,,0.08505574,,,0,dataset_1_anneal.csv,p,1,1
dataset_34_postoperative-patient-data.csv,L_BP,0,3.022929319,7.72E-04,0.759811669,0.493026303,0.329106363,7.72E-04,1.877206982,0.079372729,0.617780439,0.259957351,0,dataset_1_anneal.csv,shape,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.483819111,0.348657526,0.001544361,0.131898847,0.051773645,1.968008318,0.001544361,2.256825871,0.082214234,0.695807978,0.01030134,0,dataset_1_anneal.csv,cbond,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.706880536,,0.002316541,,,,0.002316541,,0.08505574,,,0,dataset_1_anneal.csv,marvi,1,1
dataset_34_postoperative-patient-data.csv,L_BP,2.616450228,5.27E-04,0.001544361,0.050158717,0,2.143036682,0.001544361,2.256825871,0.082214234,0.695807978,0.016360952,0,dataset_1_anneal.csv,ferro,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.706880536,,0.002316541,,,,0.002316541,,0.08505574,,,0,dataset_1_anneal.csv,corr,1,1
dataset_34_postoperative-patient-data.csv,L_BP,2.257743342,0.94206103,0.001544361,0.271228615,0.140024177,1.669664516,0.001544361,2.256825871,0.082214234,0.695807978,0.05574843,0,dataset_1_anneal.csv,bl,0,1
dataset_34_postoperative-patient-data.csv,L_BP,2.706880536,,0.002316541,,,,0.002316541,,0.08505574,,,0,dataset_1_anneal.csv,m,1,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.236456708,0.076445859,0.00371546,0.181980671,2.1857532,0.076445859,2.199325015,0.071237287,0.093047762,0.210268533,0,song_data.csv,song_popularity,0,0.933333333
dataset_34_postoperative-patient-data.csv,L_BP,0,0.236456708,10.09008116,0.00371546,0.033604524,2.258391428,10.09008116,2.256231936,1.685602911,0.101974606,0.021814603,0,song_data.csv,song_name,0,0.888888889
dataset_34_postoperative-patient-data.csv,L_BP,0,0.235440791,1.907285565,0.00371546,0.032873591,2.237859312,1.907285565,2.252355265,1.152255115,0.440407198,0.013331146,0,billboard_lyrics_1964-2015.csv,Artist,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.235440791,3.575967389,0.00371546,0.034005211,2.131394644,3.575967389,2.251713177,2.23346367,1.739062733,0.078774955,0,billboard_lyrics_1964-2015.csv,Lyrics,0,0.833333333
dataset_34_postoperative-patient-data.csv,L_BP,0,0.235440791,3.536586189,0.00371546,0.0339908,2.25817165,3.536586189,2.256124553,2.207946948,0.365487774,0.030904021,0,billboard_lyrics_1964-2015.csv,Song,0,1
dataset_34_postoperative-patient-data.csv,L_BP,0,0.10727184,7.72E-04,0.167195722,1.464958825,0.554036531,7.72E-04,0.648866448,0.083054429,0.49867431,2.402030162,0,billboard_lyrics_1964-2015.csv,Source,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.152548867,3.551559745,0.09961127,0.081740131,0.014344641,1.632889639,0.09961127,0.061704915,0.012045302,1.446726871,0.167245289,0,ipums_la_98-small.csv,ind1950,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.599898395,3.548712043,0.008493984,0.07616694,0.224111094,1.237254535,0.008493984,0.405798025,0.052272065,1.32572014,0.669587116,0,ipums_la_98-small.csv,chborn,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.654931283,3.316149664,7.72E-04,0.378976969,2.172531977,0.144843491,7.72E-04,1.605161105,0.055681112,0.652848564,2.056632283,0,ipums_la_98-small.csv,empstatg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.047736571,0.4580055,0,5.972602725,4.273090742,0.16727395,0,0.512679117,0.056022017,0.107268686,2.452930902,0,ipums_la_98-small.csv,ownershg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.654931283,1.768897925,0,3.407077262,3.285273124,0.025055299,0,1.179223515,0.056022017,0.319741271,2.272354467,0,ipums_la_98-small.csv,workedyr,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.429927273,3.407276147,0.002316541,0.200634866,0.778016687,0.991951225,0.002316541,0.768448267,0.054999303,0.837045035,0.981051169,0,ipums_la_98-small.csv,migrat5g,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.429927273,3.551559745,0.036292478,0.081740131,0.031842233,0.991951225,0.036292478,0.373600983,0.039999493,3.98812053,0.981051169,0,ipums_la_98-small.csv,migplac5,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.496504162,7.72E-04,0.026008223,2.8828507,1.723088716,7.72E-04,4.228377329,0.055681112,1.303662244,4.428364385,0,ipums_la_98-small.csv,gq,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.116448301,3.258246379,0.005405263,0.492298514,0.883551249,0.958066915,0.005405263,0.562067083,0.053635684,0.543247345,1.024074413,0,ipums_la_98-small.csv,educrec,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.921758606,3.438600876,7.72E-04,0.139329768,0.798569255,0.925137094,7.72E-04,0.942478369,0.055681112,1.001831596,1.065885735,0,ipums_la_98-small.csv,schltype,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.549661277,0.004633082,0.07802467,1.047975063,1.723088716,0.004633082,2.985715335,0.053976589,2.454756864,4.428364385,0,ipums_la_98-small.csv,gqtypeg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.549661277,0,0.07802467,4.35075121,1.784653166,0,4.603033752,0.056022017,0.946115707,4.506533379,0,ipums_la_98-small.csv,farm,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.654931283,1.667329866,0,3.605854398,3.285273124,0.026009787,0,1.047514834,0.056022017,0.284029042,2.207516619,0,ipums_la_98-small.csv,labforce,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.151463945,3.551559745,0.13822029,0.081740131,0.02498969,1.578006603,0.13822029,0.069279593,0.004999937,2.242726743,0.236930826,0,ipums_la_98-small.csv,occ1950,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.50225541,3.416768489,0.004633082,0.182057564,0.436987216,0.950908259,0.004633082,0.628596434,0.053976589,1.161312683,1.033163831,0,ipums_la_98-small.csv,hrswork2,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.859556408,3.436702407,0.003860902,0.143045229,0.340899196,1.523123567,0.003860902,0.180051228,0.054317493,0.413793574,0.306616363,0,ipums_la_98-small.csv,yrlastwk,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.658186049,2.720979823,0,1.54377383,3.279978093,0.49943563,0,2.408299381,0.056022017,0.654037211,2.874679891,0,ipums_la_98-small.csv,vetstat,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.50225541,3.551559745,0.006177443,0.081740131,0.338999709,0.573885662,0.006177443,0.910500208,0.053294779,2.102651604,1.511873172,0,ipums_la_98-small.csv,tranwork,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.151463945,3.220277011,0,0.566607723,2.477486591,0.099505331,0,2.21627551,0.056022017,0.792768167,2.366884413,0,ipums_la_98-small.csv,classwkg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,1.334454132,3.311403494,0.003088722,0.38826562,0.691295831,0.72087675,0.003088722,0.881858149,0.054658398,1.072506924,1.325237125,0,ipums_la_98-small.csv,wkswork2,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.551559745,0.083395482,0.081740131,0.027116982,0.316174013,0.083395482,0.368283043,0.019204302,4.163365174,1.839092215,0,ipums_la_98-small.csv,bplg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,1.491721539,0,3.949534492,4.35075121,0.749988621,0,1.934394315,0.056022017,0.397598832,3.192809516,0,ipums_la_98-small.csv,school,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.540168935,0.008493984,0.059447368,0.624542224,0.505639799,0.008493984,1.14379048,0.052272065,1.528128683,1.598525622,0,ipums_la_98-small.csv,relateg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,0.128621234,0,6.617235118,4.35075121,0.064666534,0,0.166789965,0.056022017,0.034282305,2.322649246,0,ipums_la_98-small.csv,sex,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.499351864,0.003860902,0.020435033,1.205250118,1.00770027,0.003860902,2.432161018,0.054317493,1.749687386,3.52002856,0,ipums_la_98-small.csv,raceg,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.467077902,0.003088722,0.083597861,1.414950191,0.151524904,0.003088722,1.686794062,0.054658398,1.040119914,2.048148826,0,ipums_la_98-small.csv,marst,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.183334538,3.524202135,0.111193976,0.081740131,0.051064417,1.316437076,0.111193976,0.113868628,1.427535782,1.832672677,0.007271534,0,countries_and_continents.csv,ISO4217-currency_alphabetic_code,0,0.9375
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.021568769,3.524202135,0.012354886,0.081740131,0.036672999,0.989106776,0.012354886,1.615906597,0.126284618,3.013236579,0.090894179,0,countries_and_continents.csv,is_independent,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.032353154,3.524202135,0.188412015,0.081740131,0.051764079,1.743389641,0.188412015,0.00467118,2.444138253,0.119523659,0.02545037,0,countries_and_continents.csv,TLD,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.032353154,3.524202135,0.189184196,0.081740131,0.051768881,1.757621393,0.189184196,0.002330877,2.454304278,0.059883668,0.026056331,0,countries_and_continents.csv,FIPS,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.366669077,3.524202135,0.162930062,0.081740131,0.051751548,1.757621393,0.162930062,0.004982786,2.108659437,0.126164139,0.026056331,0,countries_and_continents.csv,WMO,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.172550154,3.524202135,0.179918031,0.081740131,0.051773645,1.771853145,0.179918031,0,2.332311981,0,0.026662292,0,countries_and_continents.csv,ISO4217-currency_country_name,0,0.931034483
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.172550154,3.524202135,0.111966157,0.081740131,0.051069242,1.316437076,0.111966157,0.11349523,1.437701806,1.831348093,0.007271534,0,countries_and_continents.csv,ISO4217-currency_name,0,0.904761905
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.107843846,3.524202135,0.184551113,0.081740131,0.051773645,1.771853145,0.184551113,0,2.393308129,0,0.026662292,0,countries_and_continents.csv,official_name_fr,0,0.9375
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.021568769,3.524202135,0.190728556,0.081740131,0.051773645,1.771853145,0.190728556,0,2.474636327,0,0.026662292,0,countries_and_continents.csv,ISO3166-1-Alpha-2,0,0.941176471
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.194118923,3.524202135,0.17760149,0.081740131,0.051768573,1.757621393,0.17760149,0.002404732,2.301813907,0.061765021,0.026056331,0,countries_and_continents.csv,ITU,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.064706308,3.524202135,0.186095474,0.081740131,0.051763961,1.743389641,0.186095474,0.004699808,2.413640179,0.120244195,0.02545037,0,countries_and_continents.csv,MARC,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.021568769,3.524202135,0.190728556,0.081740131,0.051773645,1.771853145,0.190728556,0,2.474636327,0,0.026662292,0,countries_and_continents.csv,ISO3166-1-Alpha-3,0,0.941176471
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.107843846,3.524202135,0.184551113,0.081740131,0.051773645,1.771853145,0.184551113,0,2.393308129,0,0.026662292,0,countries_and_continents.csv,official_name_en,0,0.9375
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.301962769,3.524202135,0.150575176,0.081740131,0.051618348,1.629535623,0.150575176,0.033139489,1.946003042,0.755180882,0.020602681,0,countries_and_continents.csv,DS,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.032353154,3.524202135,0.174512768,0.081740131,0.051670428,1.729157888,0.174512768,0.014635549,2.261149808,0.347085122,0.024844409,0,countries_and_continents.csv,Dial,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.086275077,3.524202135,0.186095474,0.081740131,0.051773645,1.771853145,0.186095474,0,2.413640179,0,0.026662292,0,countries_and_continents.csv,GAUL,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.269609615,3.524202135,0.172968407,0.081740131,0.051773645,1.771853145,0.172968407,0,2.240817759,0,0.026662292,0,countries_and_continents.csv,IOC,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.086275077,3.524202135,0.185323294,0.081740131,0.051768783,1.757621393,0.185323294,0.002354734,2.403474154,0.060491558,0.026056331,0,countries_and_continents.csv,Capital,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.021568769,3.410974757,0.003860902,0.07430921,0.011094353,0.960643271,0.003860902,0.700010436,0.014458346,0.507629704,0.007877495,0,countries_and_continents.csv,Continent,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.053921923,3.524202135,0.186095474,0.081740131,0.051759118,1.743389641,0.186095474,0.005245853,2.413640179,0.133669114,0.02545037,0,countries_and_continents.csv,Languages,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.420591,3.524202135,0.162157882,0.081740131,0.051773645,1.771853145,0.162157882,0,2.098493413,0,0.026662292,0,countries_and_continents.csv,EDGAR,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.150981384,3.524202135,0.181462392,0.081740131,0.051773645,1.771853145,0.181462392,0,2.35264403,0,0.026662292,0,countries_and_continents.csv,FIFA,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0.021568769,3.524202135,0.190728556,0.081740131,0.051773645,1.771853145,0.190728556,0,2.474636327,0,0.026662292,0,countries_and_continents.csv,name,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,0.047103004,0.081740131,0.026876723,1.402255765,0.047103004,0.196116922,0.058450435,1.269771907,0.063625925,0,Word_University_Rank_2020.csv,International_Students,0,0.909090909
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,1.061748037,0.081740131,0.051757409,1.780967175,1.061748037,7.70E-04,2.460239314,0.108951645,0.026056331,0,Word_University_Rank_2020.csv,Number_students,0,0.933333333
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,1.075647284,0.081740131,0.051772802,1.780967175,1.075647284,1.77E-04,2.493140531,0.025324361,0.026056331,0,Word_University_Rank_2020.csv,University,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,0.055596988,0.081740131,0.030752528,1.589052609,0.055596988,0.129291503,0.078556734,0.983267768,0.019390758,0,Word_University_Rank_2020.csv,Percentage_Female,0,0.941176471
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,0.110421796,0.081740131,0.041621791,0.775334848,0.110421796,0.275628355,0.208333759,4.10735265,0.212086417,0,Word_University_Rank_2020.csv,Overall_Ranking,0,0.933333333
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,0.055596988,0.081740131,0.030752528,1.589052609,0.055596988,0.129891074,0.078556734,0.98782753,0.019390758,0,Word_University_Rank_2020.csv,Percentage_Male,0,0.933333333
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,0.110421796,0.081740131,0.041621791,0.775334848,0.110421796,0.275628355,0.208333759,4.10735265,0.212086417,0,Word_University_Rank_2020.csv,Rank_Char,0,0.888888889
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.547419425,0.069496235,0.081740131,0.035095574,1.345960825,0.069496235,0.172570165,0.111457952,1.631637358,0.076957071,0,Word_University_Rank_2020.csv,Country,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.460236019,0.007721804,0.081740131,0.045399996,0.440722247,0.007721804,0.976319175,0.340959374,1.204046231,0.009695379,0,phpRiBb0c.csv,calories,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.460236019,0.057141349,0.081740131,0.051758163,1.693301266,0.057141349,0.013634799,2.461829776,0.106495788,0.026056331,0,phpRiBb0c.csv,name,0,1
dataset_34_postoperative-patient-data.csv,SURF_STBL,0,3.460236019,0.003860902,0.081740131,0.040006908,0.533505878,0.003860902,1.21857143,0.175266374,0.876635652,0.010907301,0,phpRiBb0c.csv,protein,0,1
