ds_name,att_name,max_val,range_val,missing_values_pct,mean,std,min_val,distinct_values_cnt,co_of_var,distinct_values_pct,ds_name_2,att_name_2,name_dist,match
php9xWOpn.csv,V16,1.40E-05,1.41E-05,0,5.25E-05,4.22E-05,0,1.149514223,0.015215515,2.230520925,dataset_28_optdigits.csv,input44,1,0
php9xWOpn.csv,V17,1.39E-05,1.40E-05,0,6.90E-06,1.79E-05,3.36E-07,0.655249213,0.041477391,1.279459714,dataset_28_optdigits.csv,input42,1,0
php9xWOpn.csv,V16,1.40E-05,1.41E-05,0,6.28E-05,3.76E-05,0,1.149514223,0.009283041,2.230520925,dataset_28_optdigits.csv,input46,0.857142857,0
php9xWOpn.csv,V15,1.39E-05,1.40E-05,0,6.75E-05,3.72E-05,0,1.192153282,0.006829569,2.312566698,dataset_28_optdigits.csv,input38,1,0
php9xWOpn.csv,V16,8.77E-07,8.82E-07,0,3.21E-06,9.15E-07,0,1.163437181,0,2.239773643,dataset_28_optdigits.csv,input40,1,0
php9xWOpn.csv,V16,8.93E-05,8.98E-05,0,0.000495,8.82E-05,0,1.103394424,0.00332587,1.863069667,top10s.csv,dnce,1,0
php9xWOpn.csv,V15,4.46E-09,9.44E-07,0,2.59E-06,5.55E-07,4.07E-05,1.053793886,3.139117059,0.820476135,phpSRnbqC.csv,V2,0.666666667,0
php9xWOpn.csv,V16,5.22E-08,1.60E-06,0,3.27E-06,2.13E-06,6.68E-05,1.012025012,1.568063283,0.884664671,phpSRnbqC.csv,V7,0.666666667,0
php9xWOpn.csv,V28,1.86E-06,1.87E-06,0,4.82E-06,1.96E-06,0,0.00174037,0.068684887,0.001611991,ipums_la_98-small.csv,nmothers,1,1
php9xWOpn.csv,V28,1.86E-06,1.87E-06,0,3.64E-06,1.69E-06,0,0.00174037,0.064693487,0.001611991,ipums_la_98-small.csv,nfathers,1,1
php9xWOpn.csv,V29,1.86E-06,1.87E-06,0,4.70E-06,1.80E-06,0,0.00174037,0.059983624,0.001611991,ipums_la_98-small.csv,nmothers,1,1
php9xWOpn.csv,V29,1.86E-06,1.87E-06,0,3.51E-06,1.53E-06,0,0.00174037,0.055992223,0.001611991,ipums_la_98-small.csv,nfathers,1,1
php9xWOpn.csv,V29,0.092960131,0.093465025,0,0.176520863,0.27745892,0,0.313266556,0.032589788,0.153833057,ipums_la_98-small.csv,incss,1,0
php9xWOpn.csv,V28,9.30E-07,9.35E-07,0,6.24E-07,1.61E-06,0,0.00087,1.006182272,0.002046195,ipums_la_98-small.csv,steppop,1,1
php9xWOpn.csv,V29,9.30E-07,9.35E-07,0,7.51E-07,1.76E-06,0,0.00087,1.014883535,0.002046195,ipums_la_98-small.csv,steppop,1,1
php9xWOpn.csv,V28,1.86E-06,1.87E-06,0,3.70E-07,9.86E-07,0,0.00174037,0.002657627,0.001611991,ipums_la_98-small.csv,nchlt5,1,1
php9xWOpn.csv,V29,1.86E-06,1.87E-06,0,2.42E-07,8.27E-07,0,0.00174037,0.006043636,0.001611991,ipums_la_98-small.csv,nchlt5,1,1
php9xWOpn.csv,V28,1.86E-06,1.87E-06,0,4.68E-06,1.49E-06,0,0.00174037,0.070849447,0.001611991,ipums_la_98-small.csv,ncouples,1,1
php9xWOpn.csv,V29,1.86E-06,1.87E-06,0,4.55E-06,1.33E-06,0,0.00174037,0.062148184,0.001611991,ipums_la_98-small.csv,ncouples,1,1
php9xWOpn.csv,V28,0,0,0,9.18E-07,8.44E-07,0,0,0.036557113,0.029151366,ICU.csv,STA,1,1
php9xWOpn.csv,V29,0,0,0,7.90E-07,6.86E-07,0,0,0.02785585,0.029151366,ICU.csv,STA,1,1
php9xWOpn.csv,V28,9.30E-07,0,0,7.50E-06,3.70E-07,4.05E-05,0,0.084763403,0.029151366,ICU.csv,CRE,1,0
php9xWOpn.csv,V28,9.30E-07,0,0,8.27E-06,5.58E-07,4.05E-05,0,0.081995163,0.029151366,ICU.csv,PRE,1,0
php9xWOpn.csv,V28,0,0,0,2.40E-06,1.43E-06,0,0,0.056818841,0.03104291,dataset_2189_lowbwt.csv,SMOKE,1,1
php9xWOpn.csv,V29,0,0,0,2.27E-06,1.27E-06,0,0,0.048117578,0.03104291,dataset_2189_lowbwt.csv,SMOKE,1,1
php9xWOpn.csv,V28,1.86E-06,1.87E-06,0,8.85E-07,1.46E-06,0,0.00174037,0.022750421,0.065434627,dataset_2189_lowbwt.csv,PTL,1,1
php9xWOpn.csv,V29,1.86E-06,1.87E-06,0,7.58E-07,1.30E-06,0,0.00174037,0.014049158,0.065434627,dataset_2189_lowbwt.csv,PTL,1,1
php9xWOpn.csv,V28,0,0,0,1.79E-06,1.27E-06,0,0,0.050424313,0.03104291,dataset_2189_lowbwt.csv,LOW,1,1
php9xWOpn.csv,V29,0,0,0,1.66E-06,1.11E-06,0,0,0.04172305,0.03104291,dataset_2189_lowbwt.csv,LOW,1,1
php9xWOpn.csv,V28,0,0,0,1.39E-07,1.97E-07,0,0,0.012943856,0.03104291,dataset_2189_lowbwt.csv,HT,1,1
php9xWOpn.csv,V29,0,0,0,2.66E-07,3.56E-07,0,0,0.021645119,0.03104291,dataset_2189_lowbwt.csv,HT,1,1
php9xWOpn.csv,V28,0,0,0,5.17E-07,5.46E-07,0,0,0.025855437,0.03104291,dataset_2189_lowbwt.csv,UI,1,1
php9xWOpn.csv,V29,0,0,0,3.89E-07,3.87E-07,0,0,0.017154173,0.03104291,dataset_2189_lowbwt.csv,UI,1,1
php9xWOpn.csv,V29,1.12E-05,1.00E-05,0,3.84E-05,1.34E-05,5.18E-05,0.113124034,0.06935264,2.406776362,dataset_191_wine.csv,Color_intensity,1,0
php9xWOpn.csv,V28,0,0,0,3.28E-06,1.51E-06,0,0,0.06375639,0.000126,dataSpotify.csv,target,1,1
php9xWOpn.csv,V29,0,0,0,3.16E-06,1.35E-06,0,0,0.055055126,0.000126,dataSpotify.csv,target,1,1
php9xWOpn.csv,V28,0,0,0,4.11E-06,1.43E-06,0,0,0.068944939,0.000126,dataSpotify.csv,mode,1,1
php9xWOpn.csv,V29,0,0,0,3.98E-06,1.27E-06,0,0,0.060243676,0.000126,dataSpotify.csv,mode,1,1
php9xWOpn.csv,V28,1.83E-05,1.84E-05,0,2.25E-06,6.96E-06,0,0.150541984,0.00487504,0.2210999,phpdReP6S.csv,V72,0.666666667,0
php9xWOpn.csv,V29,3.05E-05,3.18E-05,0,0.000163,4.78E-05,4.85E-05,0.272367867,0.072177629,0.400658865,phpdReP6S.csv,V36,0.666666667,0
php9xWOpn.csv,V28,2.58E-05,2.84E-05,0,0.000139,4.41E-05,0.000105,0.248872875,0.080095829,0.366029636,phpdReP6S.csv,V29,0.333333333,0
php9xWOpn.csv,V28,0.001336793,0.000444,0,0.008713391,0.00081,0.038957502,0.014793143,0.087437053,3.084167603,iq_brain_size.csv,TOTVOL,0.833333333,0
php9xWOpn.csv,V29,0.001076184,0.001082029,0,0.000478,0.000918,0,6.454161234,0.021581895,0.413862242,fifa_ranking.csv,cur_year_avg_weighted,1,0
php9xWOpn.csv,V29,0.00111533,0.001121388,0,0.000457,0.000902,0,6.636029874,0.020045632,0.425615458,fifa_ranking.csv,three_year_ago_avg,1,0
php9xWOpn.csv,V29,2.79E-06,1.87E-06,3.570127348,2.08E-05,6.31E-06,4.05E-05,0.00174037,0.069607996,0.031977468,dataset_25_colic.ORIG.csv,rectal_examination_feces,1,0
php9xWOpn.csv,V28,2.79E-06,1.87E-06,1.812955294,1.76E-05,5.11E-06,4.05E-05,0.00174037,0.078480085,0.031977468,dataset_25_colic.ORIG.csv,temperature_of_extremities,1,0
php9xWOpn.csv,V29,0.006609598,0.006645496,0,0.00075,0.004263968,0,0.005221109,0.095751213,0.067303742,dataset_25_colic.ORIG.csv,type_of_lesion,1,0
php9xWOpn.csv,V29,6.79E-05,6.82E-05,0,7.28E-05,5.20E-05,0,0.025235361,0.058758015,0.131344422,php0iVrYT.csv,V1,0.666666667,0
php9xWOpn.csv,V29,0.000557,0.00056,0,0.000217,0.000828,0,0.00087,0.037193224,0.007508712,dataset_1_anneal.csv,bore,1,0
php9xWOpn.csv,V28,0.000185,0.000111,0,0.001079082,0.00023,0.003236345,0.103552,0.083630597,0.389903283,mobile.csv,mobile_wt,1,0
php9xWOpn.csv,V28,1.77E-05,1.59E-05,0,8.52E-05,3.48E-05,8.09E-05,0.014793143,0.077014124,0.058401521,mobile.csv,talk_time,1,0
php9xWOpn.csv,V28,0,0,0,3.24E-06,1.51E-06,0,0,0.063451441,0.003151227,mobile.csv,touch_screen,1,1
php9xWOpn.csv,V28,0,0,0,3.29E-06,1.51E-06,0,0,0.063825362,0.003151227,mobile.csv,wifi,1,1
php9xWOpn.csv,V29,0,0,0,3.11E-06,1.35E-06,0,0,0.054750177,0.003151227,mobile.csv,touch_screen,1,1
php9xWOpn.csv,V29,0,0,0,3.17E-06,1.35E-06,0,0,0.055124099,0.003151227,mobile.csv,wifi,1,1
php9xWOpn.csv,V28,0,0,0,5.22E-06,1.04E-06,0,0,0.075066776,0.003151227,mobile.csv,three_g,1,1
php9xWOpn.csv,V29,0,0,0,5.09E-06,8.83E-07,0,0,0.066365513,0.003151227,mobile.csv,three_g,1,1
php9xWOpn.csv,V28,0,0,0,3.14E-06,1.51E-06,0,0,0.062742857,0.003151227,mobile.csv,four_g,1,1
php9xWOpn.csv,V29,0,0,0,3.01E-06,1.35E-06,0,0,0.054041593,0.003151227,mobile.csv,four_g,1,1
php9xWOpn.csv,V28,0,0,0,3.36E-06,1.51E-06,0,0,0.06429872,0.003151227,mobile.csv,blue,1,1
php9xWOpn.csv,V29,0,0,0,3.24E-06,1.35E-06,0,0,0.055597456,0.003151227,mobile.csv,blue,1,1
php9xWOpn.csv,V29,1.67E-05,1.68E-05,0,3.48E-05,2.78E-05,0,0.015663328,0.055522559,0.061651538,mobile.csv,fc,1,0
php9xWOpn.csv,V28,0,0,0,3.37E-06,1.51E-06,0,0,0.064350818,0.003151227,mobile.csv,dual_sim,1,1
php9xWOpn.csv,V29,0,0,0,3.24E-06,1.35E-06,0,0,0.055649555,0.003151227,mobile.csv,dual_sim,1,1
php9xWOpn.csv,V29,3.63E-05,3.65E-05,0,5.35E-05,3.89E-05,0,0.030456471,0.058141525,0.078454349,WA_Fn-UseC_-HR-Employee-Attrition.csv,YearsAtCompany,1,0
php9xWOpn.csv,V28,1.86E-06,1.87E-06,0,5.51E-06,3.86E-06,0,0.00174037,0.061489639,0.005494777,WA_Fn-UseC_-HR-Employee-Attrition.csv,StockOptionLevel,1,1
php9xWOpn.csv,V29,1.86E-06,1.87E-06,0,5.39E-06,3.70E-06,0,0.00174037,0.052788376,0.005494777,WA_Fn-UseC_-HR-Employee-Attrition.csv,StockOptionLevel,1,1
php9xWOpn.csv,V28,0,9.35E-07,0,7.11E-06,1.82E-06,4.05E-05,0.00087,0.090345768,0.001137911,WA_Fn-UseC_-HR-Employee-Attrition.csv,EmployeeCount,1,1
php9xWOpn.csv,V29,0,9.35E-07,0,6.98E-06,1.98E-06,4.05E-05,0.00087,0.081644504,0.001137911,WA_Fn-UseC_-HR-Employee-Attrition.csv,EmployeeCount,1,1
php9xWOpn.csv,V28,1.39E-05,1.40E-05,0,8.90E-05,2.79E-05,0,0.013052773,0.079980983,0.006482206,dataset_28_optdigits.csv,input5,1,0
php9xWOpn.csv,V28,0,0,0,6.23E-07,1.62E-06,0,0,0.8109152,0.002192217,dataset_28_optdigits.csv,input33,1,1
php9xWOpn.csv,V29,0,0,0,7.51E-07,1.78E-06,0,0,0.819616464,0.002192217,dataset_28_optdigits.csv,input33,1,1
php9xWOpn.csv,V28,0,0,0,6.27E-07,1.70E-06,0,0,1.335053576,0.002192217,dataset_28_optdigits.csv,input57,1,1
php9xWOpn.csv,V29,0,0,0,7.55E-07,1.86E-06,0,0,1.343754839,0.002192217,dataset_28_optdigits.csv,input57,1,1
php9xWOpn.csv,V28,9.30E-07,9.35E-07,0,6.08E-07,1.43E-06,0,0.00087,0.472550959,0.001613922,dataset_28_optdigits.csv,input32,1,1
php9xWOpn.csv,V29,9.30E-07,9.35E-07,0,7.36E-07,1.58E-06,0,0.00087,0.481252223,0.001613922,dataset_28_optdigits.csv,input32,1,1
php9xWOpn.csv,V28,3.72E-06,3.74E-06,0,6.05E-07,1.22E-06,0,0.00174037,0.668866006,0.001035628,dataset_28_optdigits.csv,input9,1,1
php9xWOpn.csv,V29,3.72E-06,3.74E-06,0,7.33E-07,1.38E-06,0,0.00174037,0.67756727,0.001035628,dataset_28_optdigits.csv,input9,0.833333333,1
php9xWOpn.csv,V28,0,0,0,6.22E-07,1.61E-06,0,0,0.732315904,0.002192217,dataset_28_optdigits.csv,input25,0.857142857,1
php9xWOpn.csv,V29,0,0,0,7.49E-07,1.76E-06,0,0,0.741017167,0.002192217,dataset_28_optdigits.csv,input25,0.857142857,1
php9xWOpn.csv,V28,1.39E-05,1.40E-05,0,5.43E-06,1.10E-05,0,0.013052773,0.024086944,0.006482206,dataset_28_optdigits.csv,input50,1,0
php9xWOpn.csv,V29,1.39E-05,1.40E-05,0,6.31E-05,3.79E-05,0,0.013052773,0.062191732,0.006482206,dataset_28_optdigits.csv,input14,1,0
php9xWOpn.csv,V28,1.39E-05,1.40E-05,0,7.41E-05,3.36E-05,0,0.013052773,0.075545443,0.006482206,dataset_28_optdigits.csv,input53,1,0
php9xWOpn.csv,V28,1.39E-05,1.40E-05,0,6.94E-05,3.74E-05,0,0.013052773,0.072881999,0.006482206,dataset_28_optdigits.csv,input38,0.857142857,0
php9xWOpn.csv,V28,9.30E-07,9.35E-07,0,6.30E-07,1.82E-06,0,0.00087,0,0.002770512,dataset_28_optdigits.csv,input40,1,1
php9xWOpn.csv,V29,9.30E-07,9.35E-07,0,7.58E-07,1.98E-06,0,0.00087,0,0.002770512,dataset_28_optdigits.csv,input40,1,1
php9xWOpn.csv,V28,9.30E-07,9.35E-07,0,6.30E-07,1.82E-06,0,0.00087,0,0.002770512,dataset_28_optdigits.csv,input1,1,1
php9xWOpn.csv,V29,9.30E-07,9.35E-07,0,7.58E-07,1.98E-06,0,0.00087,0,0.002770512,dataset_28_optdigits.csv,input1,1,1
php9xWOpn.csv,V29,4.37E-05,4.39E-05,0,6.39E-05,4.79E-05,0,0.03219684,0.057585801,0.206851315,top10s.csv,spch,1,0
php9xWOpn.csv,V29,9.02E-05,9.07E-05,0,0.000403,0.000148,0,0.080057009,0.070060703,0.503287385,top10s.csv,val,1,0
php9xWOpn.csv,V23,0.000463,0.000466,0,0.002223992,0.001098554,1.22E-05,0.276718791,0.005694437,0.088879622,ipums_la_98-small.csv,poverty,1,0
php9xWOpn.csv,V22,1.69E-06,1.98E-06,0,1.64E-05,1.33E-06,1.22E-05,0.789257684,0.034405018,1.527365408,ipums_la_98-small.csv,momrule,1,0
php9xWOpn.csv,V23,7.06E-05,7.12E-05,0,0.000108,9.76E-05,1.22E-05,0.118345143,0.016915257,0.286008258,ipums_la_98-small.csv,occscore,1,0
php9xWOpn.csv,V23,6.89E-08,2.12E-07,0,8.82E-06,7.03E-08,1.22E-05,0.155763093,0.057900492,0.237632414,dataset_2189_lowbwt.csv,PTL,1,0
php9xWOpn.csv,V22,1.82E-06,2.82E-06,0,9.74E-07,3.44E-06,4.28E-05,0.726604372,0.005401803,0.08798144,dataset_191_wine.csv,Ash,1,0
php9xWOpn.csv,V22,0.933916438,0.923995138,0,1.906208601,0.54662431,0.648955885,0.876276171,0.000439,1.564926439,dataSpotify.csv,duration_ms,1,0
php9xWOpn.csv,V22,3.27E-05,3.29E-05,0,0.000167,4.32E-05,4.05E-08,0.503837044,0.00037,1.100745884,phpdReP6S.csv,V39,0.666666667,0
php9xWOpn.csv,V22,2.43E-05,2.58E-05,0,0.000128,3.94E-05,6.07E-05,0.547346288,0.000935,1.164874086,phpdReP6S.csv,V50,0.666666667,0
php9xWOpn.csv,V23,2.35E-05,2.65E-05,0,0.000128,4.31E-05,0.000125,0.087888673,0.000774,0.057832339,phpdReP6S.csv,V30,0.666666667,0
php9xWOpn.csv,V23,5.23E-06,5.54E-06,0,5.83E-06,4.35E-06,1.22E-05,0.099201076,0.004888237,0.217918929,phpdReP6S.csv,V21,0.333333333,0
php9xWOpn.csv,V23,3.74E-06,4.04E-06,0,1.62E-06,4.56E-06,1.22E-05,0.101811631,0.010584404,0.221766621,phpdReP6S.csv,V3,0.333333333,0
php9xWOpn.csv,V22,0.000805,0.000809,0,0.003334491,0.001821702,2.83E-05,0.153152538,0.008490077,0.440171769,cwurData.csv,patents,1,0
php9xWOpn.csv,V23,0.001075232,0.001081353,0,0.000452,0.000906,1.22E-05,6.432406612,0.05162524,0.119567936,fifa_ranking.csv,two_year_ago_avg,1,0
php9xWOpn.csv,V23,6.89E-08,7.23E-07,3.709585447,2.11E-06,2.19E-06,2.83E-05,0.156633278,0.00383955,0.279921142,dataset_25_colic.ORIG.csv,nasogastric_reflux,1,0
php9xWOpn.csv,V22,1.10E-06,1.76E-06,1.812955294,2.07E-06,1.79E-06,2.83E-05,0.791868238,0.004272829,1.495078562,dataset_25_colic.ORIG.csv,abdominal_distension,1,0
php9xWOpn.csv,V22,2.96E-06,3.63E-06,0,9.71E-06,2.42E-06,2.83E-05,0.793608608,0.00074,1.521714951,php0iVrYT.csv,Class,1,0
php9xWOpn.csv,V23,1.93E-06,1.66E-06,0,6.41E-06,1.23E-07,1.22E-05,0.157503463,0.016825551,0.299915813,mobile.csv,wifi,1,0
php9xWOpn.csv,V23,0.001390642,0.001303141,0,0.006200309,0.002687015,0.004114163,0.611739969,0.003823659,1.6524381,WA_Fn-UseC_-HR-Employee-Attrition.csv,DailyRate,1,0
php9xWOpn.csv,V23,1.20E-05,1.24E-05,0,3.30E-05,3.43E-05,1.22E-05,0.14445069,0.017376767,0.296584835,dataset_28_optdigits.csv,input6,1,0
php9xWOpn.csv,V23,1.20E-05,1.24E-05,0,5.81E-06,2.29E-05,1.22E-05,0.14445069,0.040809021,0.296584835,dataset_28_optdigits.csv,input15,1,0
php9xWOpn.csv,V18,0.000178,0.000142,0,0.000765,0.000178,0.001577657,0.324578959,0.040243987,0.556077788,ICU.csv,HRA,1,0
php9xWOpn.csv,V18,2.51E-06,2.15E-06,0,1.21E-05,3.41E-06,1.65E-05,0.307175262,0.037871211,1.083931717,dataset_191_wine.csv,Proanthocyanins,1,0
php9xWOpn.csv,V19,4.46E-06,3.81E-06,0,1.34E-05,5.81E-06,2.94E-05,0.596076641,0.00210979,1.058721596,dataset_191_wine.csv,Malic_acid,1,0
php9xWOpn.csv,V19,1.86E-06,9.48E-07,0,1.03E-05,3.53E-06,3.99E-05,0.709200675,1.03E-05,1.314886525,dataset_191_wine.csv,class,1,0
php9xWOpn.csv,V19,5.41E-05,6.38E-05,0,0.000285,7.14E-05,0.000409,0.13922958,0.002839425,0.525734959,phpdReP6S.csv,V69,0.333333333,0
php9xWOpn.csv,V19,3.77E-05,3.66E-05,0,0.000186,4.57E-05,6.01E-05,0.419429111,0.002987034,0.93872058,phpdReP6S.csv,V41,0.666666667,0
php9xWOpn.csv,V18,2.84E-05,3.03E-05,0,0.000153,5.02E-05,7.69E-05,0.121825883,0.037206909,0.3574541,phpdReP6S.csv,V35,0.666666667,0
php9xWOpn.csv,V19,3.05E-05,3.18E-05,0,0.000159,4.82E-05,4.91E-05,0.437702993,0.001246927,0.965654425,phpdReP6S.csv,V36,0.666666667,0
php9xWOpn.csv,V18,2.60E-05,2.85E-05,0,0.00014,4.55E-05,0.000105,0.14445069,0.037269847,0.390800765,phpdReP6S.csv,V29,0.666666667,0
php9xWOpn.csv,V18,2.55E-05,2.83E-05,0,0.000138,4.59E-05,0.000113,0.147931429,0.037051015,0.395931021,phpdReP6S.csv,V30,0.666666667,0
php9xWOpn.csv,V19,7.21E-06,1.91E-06,0,4.94E-05,4.32E-06,0.000231,0.696147902,0.007285232,1.555353449,iq_brain_size.csv,CCMIDSA,1,0
php9xWOpn.csv,V19,1.86E-06,9.48E-07,3.653802207,8.73E-06,2.71E-06,3.99E-05,0.709200675,0.000675,1.343167391,dataset_25_colic.ORIG.csv,nasogastric_tube,1,0
php9xWOpn.csv,V19,1.67E-05,1.22E-05,0,8.81E-05,2.72E-05,0.000202,0.698758456,0.001031294,1.320911838,mobile.csv,sc_h,1,0
php9xWOpn.csv,V19,1.30E-05,1.31E-05,0,1.22E-05,1.99E-05,5.83E-07,0.697888272,0.02888643,1.334287759,WA_Fn-UseC_-HR-Employee-Attrition.csv,YearsSinceLastPromotion,1,0
php9xWOpn.csv,V19,1.39E-05,1.40E-05,0,5.46E-05,4.03E-05,5.83E-07,0.697018087,0.011327507,1.359831084,dataset_28_optdigits.csv,input35,1,0
php9xWOpn.csv,V19,1.39E-05,1.40E-05,0,7.09E-05,3.29E-05,5.83E-07,0.697018087,0.00351244,1.359831084,dataset_28_optdigits.csv,input52,1,0
php9xWOpn.csv,V19,0.000393,0.00027,0,0.001734093,0.000226,0.005420295,0.586504607,0.006631712,0.593538569,top10s.csv,dur,1,0
php9xWOpn.csv,V19,6.79E-05,6.82E-05,0,0.000133,8.57E-05,5.83E-07,0.658729952,0.009095054,1.040887547,top10s.csv,live,1,0
php9xWOpn.csv,V19,0,1.76E-06,0,4.77E-06,1.64E-06,7.60E-05,0.559528876,2.154920335,1.755354512,phpSRnbqC.csv,V9,0.333333333,0
php9xWOpn.csv,V18,1.15E-07,1.06E-06,0,2.84E-07,2.16E-06,4.07E-05,0.241911396,3.162343507,2.382694639,phpSRnbqC.csv,V2,0.666666667,0
php9xWOpn.csv,V21,6.51E-06,6.54E-06,0,4.82E-06,1.08E-05,0,0.00348074,0.024683528,0.001983782,ipums_la_98-small.csv,movedin,1,0
php9xWOpn.csv,V20,0.092960131,0.093465071,0,0.175143873,0.27805251,1.96E-06,0.383751531,0.041801155,0.995133257,ipums_la_98-small.csv,incwelfr,1,0
php9xWOpn.csv,V20,0.000464,0.000466,0,0.000862,0.000997,1.96E-06,0.541254994,0.028160876,1.073724189,ipums_la_98-small.csv,rent,1,0
php9xWOpn.csv,V21,8.83E-05,8.88E-05,0,0.000181,0.000178,0,0.068744605,0.007883199,0.030581521,ipums_la_98-small.csv,sei,1,0
php9xWOpn.csv,V21,9.30E-07,0,0,6.53E-06,7.56E-08,4.05E-05,0.00087,0.013178518,0.027476962,ICU.csv,INF,1,0
php9xWOpn.csv,V21,1.22E-06,2.97E-05,0,5.93E-05,2.19E-05,0.001338916,1.570683703,0.036800731,2.908229754,dataSpotify.csv,loudness,1,0
php9xWOpn.csv,V21,1.41E-05,2.35E-05,0,4.14E-05,2.20E-05,4.00E-04,0.211454925,0.005369756,0.310487543,phpdReP6S.csv,V58,0.666666667,0
php9xWOpn.csv,V21,3.82E-05,9.14E-05,0,7.69E-05,0.000131,0.002293759,0.909343197,0.02903162,1.339103902,phpdReP6S.csv,V68,0.666666667,0
php9xWOpn.csv,V21,5.41E-05,6.38E-05,0,0.000285,6.98E-05,0.000409,0.569971095,0.014651974,0.838903927,phpdReP6S.csv,V69,0.666666667,0
php9xWOpn.csv,V20,5.76E-06,5.84E-06,0,5.49E-06,5.96E-06,1.96E-06,0.507317783,0.012168312,1.001646832,phpdReP6S.csv,V5,0.666666667,0
php9xWOpn.csv,V21,2.58E-05,2.84E-05,0,0.000135,4.27E-05,0.000105,0.24800269,0.012276413,0.364355232,phpdReP6S.csv,V29,0.333333333,0
php9xWOpn.csv,V21,6.97E-06,6.92E-06,0,1.76E-05,4.45E-06,4.05E-06,0.059172572,0.011667027,0.086038836,phpdReP6S.csv,V10,0.666666667,0
php9xWOpn.csv,V20,7.21E-06,1.94E-06,0,4.78E-05,4.38E-06,0.00023,0.548216473,0.004314789,1.840002051,iq_brain_size.csv,CCMIDSA,1,0
php9xWOpn.csv,V20,0.000212,0.000212,0,0.000305,0.000343,3.85E-05,0.364607464,0.026796918,0.746716242,cwurData.csv,national_rank,1,0
php9xWOpn.csv,V21,0.000754,0.000757,0,0.003195088,0.001759535,4.05E-05,0.114864404,0.005332236,0.194409668,cwurData.csv,citations,1,0
php9xWOpn.csv,V21,0.00092,0.000924,0,0.003554039,0.002019349,4.05E-05,0.818843969,0.004788006,1.389529656,cwurData.csv,influence,1,0
php9xWOpn.csv,V20,1.58E-05,1.59E-05,0,3.48E-05,2.67E-05,1.96E-06,0.547346288,0.013696928,1.023263166,mobile.csv,sc_w,1,0
php9xWOpn.csv,V20,3.63E-05,3.65E-05,0,4.79E-05,3.93E-05,1.96E-06,0.53168296,0.01575962,1.003210339,WA_Fn-UseC_-HR-Employee-Attrition.csv,YearsAtCompany,1,0
php9xWOpn.csv,V20,4.65E-06,4.72E-06,0,6.12E-06,8.85E-08,1.96E-06,0.557788506,0.291508407,1.08096543,dataset_28_optdigits.csv,input48,1,0
php9xWOpn.csv,V21,1.39E-05,1.40E-05,0,6.61E-05,3.66E-05,0,0.012182588,0.004901106,0.004807802,dataset_28_optdigits.csv,input54,1,0
php9xWOpn.csv,V20,1.39E-05,1.41E-05,0,8.51E-05,2.68E-05,1.96E-06,0.549086658,0.001943151,1.075182482,dataset_28_optdigits.csv,input4,1,0
php9xWOpn.csv,V21,0,8.25E-07,0,4.42E-06,9.29E-07,3.57E-05,0.149671799,2.193955506,3.119993398,phpSRnbqC.csv,V11,0.333333333,0
php9xWOpn.csv,V26,0.929618379,0.943279453,0,0.312341919,0.864928148,0.372746069,1.803023066,0.116885901,0.987912854,ipums_la_98-small.csv,ftotinc,1,0
php9xWOpn.csv,V26,8.86E-05,8.82E-05,0,0.000187,0.00018,4.04E-05,1.253066223,0.060872609,2.512837458,ipums_la_98-small.csv,sei,1,0
php9xWOpn.csv,V27,2.88E-08,6.47E-08,0,3.05E-06,1.23E-06,4.05E-06,0.352424875,0.006311044,0.628102223,dataSpotify.csv,liveness,1,0
php9xWOpn.csv,V26,0.000203,0.000159,0,0.000942,0.000177,0.001976513,0.345463396,0.036363503,0.543666461,dataSpotify.csv,tempo,1,0
php9xWOpn.csv,V26,3.28E-07,6.04E-07,0,2.47E-06,7.42E-07,4.04E-05,0.111383664,0.067727845,0.302272592,dataSpotify.csv,acousticness,1,0
php9xWOpn.csv,V26,7.86E-06,6.88E-06,0,2.56E-05,7.94E-06,4.45E-05,1.256546963,0.041800933,2.448402195,phpdReP6S.csv,V15,0.666666667,0
php9xWOpn.csv,V27,7.99E-06,8.15E-06,0,1.95E-05,6.78E-06,4.81E-06,0.268887127,0.003855178,0.548346015,phpdReP6S.csv,V14,0.666666667,0
php9xWOpn.csv,V27,3.03E-05,3.03E-05,0,0.000157,4.29E-05,7.32E-06,0.079186824,0.006860281,0.268747055,phpdReP6S.csv,V52,0.666666667,0
php9xWOpn.csv,V27,0.000117,3.84E-05,0,0.000777,8.36E-05,0.003433802,0.324578959,0.012161747,1.787844381,iq_brain_size.csv,FIQ,1,0
php9xWOpn.csv,V26,3.12E-06,1.27E-06,2.315004452,1.62E-05,6.01E-06,8.09E-05,1.320940644,0.044868736,2.513115915,dataset_25_colic.ORIG.csv,peripheral_pulse,1,0
php9xWOpn.csv,V27,0.001771856,0.00178159,0,0.004848922,0.002883651,4.81E-06,0.266276572,0.002966609,1.605843414,mobile.csv,px_height,1,0
php9xWOpn.csv,V26,8.70E-06,7.81E-06,0,3.20E-06,5.21E-06,4.04E-05,1.314849349,0.119193294,2.542080946,dataset_28_optdigits.csv,input58,1,0
php9xWOpn.csv,V26,5.91E-06,5.01E-06,0,1.18E-06,8.32E-07,4.04E-05,1.317459904,0.37210577,2.54381583,dataset_28_optdigits.csv,input41,1,0
